rightsHolder,bed,country,habitat,year,scientificName,individualCount,county,decimalLatitude,type,catalogNumber,basisOfRecord,modified,maximumDepthInMeters,latestEpochOrHighestSeries,id,verbatimElevation,day,group,order,infraspecificEpithet,recordNumber,verbatimEventDate,higherGeography,georeferencedBy,island,locality,minimumElevationInMeters,georeferenceRemarks,stateProvince,decimalLongitude,collectionCode,verbatimLocality,occurrenceID,earliestEpochOrLowestSeries,maximumElevationInMeters,verbatimLatitude,license,month,dateIdentified,genus,isMarine,earliestPeriodOrLowestSystem,collectionID,eventDate,identificationID,continent,latestEraOrHighestErathem,eventID,earliestAgeOrLowestStage,scientificNameAuthorship,islandGroup,coordinateUncertaintyInMeters,taxonRank,formation,minimumDepthInMeters,institutionCode,verbatimLongitude,member,identifiedBy,class,nomenclaturalCode,georeferenceProtocol,sex,latestPeriodOrHighestSystem,typeStatus,verbatimCoordinateSystem,associatedMedia,geodeticDatum,lithostratigraphicTerms,waterBody,earliestEraOrLowestErathem,kingdom,specificEpithet,recordedBy,otherCatalogNumbers,phylum,lifeStage,latestAgeOrHighestStage,occurrenceRemarks,associatedSequences,family,georeferenceSources
President and Fellows of Harvard College,,,,,Pseudamussium septemradiatum,1,,,PhysicalObject,316776,PreservedSpecimen,2015-02-05 17:13:26.0,,,MCZ:Mala:316776,,,,Pectinoida,,,[no verbatim date data],"Atlantic Ocean: Atlantic, Northeast: Baltic Sea",,Baltic Sea,,,,,,Mala,Baltic Sea,MCZ:Mala:316776,,,,CC-BY-NC,,,Pseudamussium,true,,3,1700-01-01,491909,Atlantic Ocean,,156824,,"(Muller, 1776)",,,,,,MCZ,,,[no agent data],Bivalvia,ICZN,,,,,,,,,,,Animalia,septemradiatum,[no agent data],,Mollusca,,,Previously identified as Pecten septemradiatus,,Pectinidae,
President and Fellows of Harvard College,,Puerto Rico,,,Anolis evermanni,1,,,PhysicalObject,142504,PreservedSpecimen,2015-06-03 16:48:34.0,,,MCZ:Herp:R-142504,,,,Squamata,,,1968-1968,Puerto Rico: Greater Antilles,,,Trail to El Yunque,,,,,Herp,Puerto Rico:Trail to El Yunque,MCZ:Herp:R-142504,,,,CC-BY-NC,,,Anolis,false,,1,1968-01-01,175333,,,28267,,"Stejneger, 1904",Greater Antilles,,,,http://api.gbif.org/v1/species/2467068,,MCZ,,,Catalog,Reptilia,ICZN,,,,,,http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R142504_A_evermanni_leftjawd.jpg|http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R142504_A_evermanni_leftjawlab.jpg|http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R142504_A_evermanni_leftjawling.jpg|http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R142504_A_evermanni_pmx.jpg|http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R142504_A_evermanni_rightjawd.jpg|http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R142504_A_evermanni_rightjawlab.jpg|http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R142504_A_evermanni_rightjawling.jpg|http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R142504_A_evermanni_skl.jpg|http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R142504_A_evermanni_skl_2.jpg|http://mczbase.mcz.harvard.edu/specimen_images/herpetology/large/R142504_A_evermanni_skv.jpg,,,,,Animalia,evermanni,T. Preston Webster,muse location number=ZR142502,Chordata,,,,,Iguanidae,
President and Fellows of Harvard College,,,,,Nototeredo knoxi,1,,,PhysicalObject,120546,PreservedSpecimen,2014-06-19 14:21:30.0,,,MCZ:Mala:120546,,,,Myoida,,,1922-4,"Atlantic Ocean: Atlantic, Western Central: Caribbean Sea",,,"Fajardo, Puerto Rico",,,,,Mala,"Atlantic, Puerto Rico, Fajardo",MCZ:Mala:120546,,,,CC-BY-NC,,,Nototeredo,true,,3,1922-01-01,525668,Atlantic Ocean,,190453,,"Bartsch, 1917",,,,,,MCZ,,,[no agent data],Bivalvia,ICZN,,,,,,,,,,,Animalia,knoxi,National Research Council,malacology accession number=658; previous number=2092; rdt jar number=215,Mollusca,,,"4 lots, L-9-4, Block 8",,Teredinidae,
President and Fellows of Harvard College,,,,,Lygosoma fuscum fuscum,1,,-.4667,PhysicalObject,142720,PreservedSpecimen,2015-06-03 16:49:05.0,,,MCZ:Herp:R-142720,,,,Squamata,fuscum,,1907-1907,Indoaustralia: New Guinea,JBH (MCZ),New Guinea,"Saonek,Waigeo Id",,"Used Saonek, PPL. Could not locate on map, estimated location using coordinates. Estimated extent 6.25 km radius, measured between Saonek and Besir. Map scale 1:6,000,000.",,130.7833,Herp,"Dutch New Guinea:Soanek,Waigeo Id",MCZ:Herp:R-142720,,,-0.4667d,CC-BY-NC,,,Lygosoma,false,,1,1907-01-01,175583,Indoaustralia,,28351,,,,8865,,,http://api.gbif.org/v1/species/8807551,,MCZ,130.7833d,,Catalog,Reptilia,ICZN,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,,,,decimal degrees,,WGS84,,,,Animalia,fuscum,Thomas Barbour,muse location number=ZR142718,Chordata,,,,,Scincidae,www.fallingrain.com
President and Fellows of Harvard College,,,,,Nototeredo knoxi,1,,,PhysicalObject,120644,PreservedSpecimen,2014-06-19 14:21:12.0,,,MCZ:Mala:120644,,,,Myoida,,,1922-4,"Atlantic Ocean: Atlantic, Western Central: Caribbean Sea",,,"Fajardo, Puerto Rico",,,,,Mala,"Atlantic, Puerto Rico, Fajardo",MCZ:Mala:120644,,,,CC-BY-NC,,,Nototeredo,true,,3,1922-01-01,525669,Atlantic Ocean,,190453,,"Bartsch, 1917",,,,,,MCZ,,,[no agent data],Bivalvia,ICZN,,,,,,,,,,,Animalia,knoxi,National Research Council,malacology accession number=658; previous number=2649; rdt jar number=215,Mollusca,,,"L-9-4, Block 12",,Teredinidae,
President and Fellows of Harvard College,,,,,Anolis distichus ignigularis,1,,18.45140076,PhysicalObject,153621,PreservedSpecimen,2015-06-03 16:49:47.0,,,MCZ:Herp:R-153621,,,,Squamata,ignigularis,,16/8/1977-16/8/1977,Central America: Hispaniola,Elisa Bonaccorso (KUNHM),Hispaniola,"Dominican Republic:Dist. Nacional,Parque La Caleta",,,,-69.68920135,Herp,"Dominican Republic:Dist.Nacional,Parque La Caleta",MCZ:Herp:R-153621,,,18.45140076d,CC-BY-NC,,,Anolis,false,,1,1977-08-16,180503,Central America,,29431,,"Mertens, 1939",,3292,,,http://api.gbif.org/v1/species/6162632,,MCZ,-69.68920135d,,Catalog,Reptilia,ICZN,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,,,,decimal degrees,,WGS84,,,,Animalia,distichus,"Dr. Ernest Edward Williams, Dr. Susan M. Case",collector number=87123; muse location number=ZR153621,Chordata,,,,,Iguanidae,"JOG NE 19-6 (1:250,000)"
President and Fellows of Harvard College,,,,,Nototeredo knoxi,1,,,PhysicalObject,120602,PreservedSpecimen,2014-06-19 14:20:19.0,,,MCZ:Mala:120602,,,,Myoida,,,1922-4,"Atlantic Ocean: Atlantic, Western Central: Caribbean Sea",,,"San Juan, Puerto Rico",,,,,Mala,"Atlantic, Puerto Rico, San Juan",MCZ:Mala:120602,,,,CC-BY-NC,,,Nototeredo,true,,3,1922-01-01,525670,Atlantic Ocean,,190455,,"Bartsch, 1917",,,,,,MCZ,,,[no agent data],Bivalvia,ICZN,,,,,,,,,,,Animalia,knoxi,National Research Council,malacology accession number=658; previous number=2401; rdt jar number=215,Mollusca,,,"L-9-4, Block 10",,Teredinidae,
President and Fellows of Harvard College,,,,,Anolis distichus ignigularis,1,,18.45140076,PhysicalObject,153626,PreservedSpecimen,2015-06-03 16:49:47.0,,,MCZ:Herp:R-153626,,,,Squamata,ignigularis,,16/8/1977-16/8/1977,Central America: Hispaniola,Elisa Bonaccorso (KUNHM),Hispaniola,"Dominican Republic:Dist. Nacional,Parque La Caleta",,,,-69.68920135,Herp,"Dominican Republic:Dist.Nacional,Parque La Caleta",MCZ:Herp:R-153626,,,18.45140076d,CC-BY-NC,,,Anolis,false,,1,1977-08-16,180508,Central America,,29431,,"Mertens, 1939",,3292,,,http://api.gbif.org/v1/species/6162632,,MCZ,-69.68920135d,,Catalog,Reptilia,ICZN,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,,,,decimal degrees,,WGS84,,,,Animalia,distichus,"Dr. Ernest Edward Williams, Dr. Susan M. Case",collector number=87128; muse location number=ZR153621,Chordata,,,,,Iguanidae,"JOG NE 19-6 (1:250,000)"
President and Fellows of Harvard College,,,,,Nototeredo knoxi,1,,,PhysicalObject,120513,PreservedSpecimen,2014-06-19 14:20:54.0,,,MCZ:Mala:120513,,,,Myoida,,,1922-4,"Atlantic Ocean: Atlantic, Western Central: Caribbean Sea",,,"San Juan, Puerto Rico, A37",,,,,Mala,"Atlantic, Puerto Rico, San Juan, A37",MCZ:Mala:120513,,,,CC-BY-NC,,,Nototeredo,true,,3,1922-01-01,525671,Atlantic Ocean,,190456,,"Bartsch, 1917",,,,,,MCZ,,,[no agent data],Bivalvia,ICZN,,,,,,,,,,,Animalia,knoxi,National Research Council,malacology accession number=658; previous number=1717; rdt jar number=215,Mollusca,,,Block-Board,,Teredinidae,
President and Fellows of Harvard College,,,,,Anolis distichus ignigularis,1,,18.45140076,PhysicalObject,153635,PreservedSpecimen,2015-06-03 16:49:47.0,,,MCZ:Herp:R-153635,,,,Squamata,ignigularis,,16/8/1977-16/8/1977,Central America: Hispaniola,Elisa Bonaccorso (KUNHM),Hispaniola,"Dominican Republic:Dist. Nacional,Parque La Caleta",,,,-69.68920135,Herp,"Dominican Republic:Dist.Nacional,Parque La Caleta",MCZ:Herp:R-153635,,,18.45140076d,CC-BY-NC,,,Anolis,false,,1,1977-08-16,180517,Central America,,29431,,"Mertens, 1939",,3292,,,http://api.gbif.org/v1/species/6162632,,MCZ,-69.68920135d,,Catalog,Reptilia,ICZN,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,,,,decimal degrees,,WGS84,,,,Animalia,distichus,"Dr. Ernest Edward Williams, Dr. Susan M. Case",collector number=87137; muse location number=ZR153621,Chordata,,,,,Iguanidae,"JOG NE 19-6 (1:250,000)"
President and Fellows of Harvard College,,,,,Nototeredo knoxi,1,,,PhysicalObject,120498,PreservedSpecimen,2014-06-19 14:20:38.0,,,MCZ:Mala:120498,,,,Myoida,,,1922-4,"Atlantic Ocean: Atlantic, Western Central: Caribbean Sea",,,"San Juan, Puerto Rico",,,,,Mala,"Atlantic, Puerto Rico, San Juan",MCZ:Mala:120498,,,,CC-BY-NC,,,Nototeredo,true,,3,1922-01-01,525672,Atlantic Ocean,,190455,,"Bartsch, 1917",,,,,,MCZ,,,[no agent data],Bivalvia,ICZN,,,,,,,,,,,Animalia,knoxi,National Research Council,malacology accession number=658; previous number=1667; rdt jar number=215,Mollusca,,,Block 5,,Teredinidae,
President and Fellows of Harvard College,,,,,Hydrophis elegans,1,,-9,PhysicalObject,149692,PreservedSpecimen,2012-12-06 08:46:26.0,,,MCZ:Herp:R-149692,,,,Squamata,,,0/10/1973-0/10/1973,Indoaustralia: New Guinea,JBH (MCZ),New Guinea,"Arafura Sea: 30-40 mi W of Fredrik Hendrik Island, Irian Jaya",,"Used Arafura SEA.  Estimated extent 248.5 miles, measured between Arafura Sea and Timor Sea.  Map scale 1:6,000,000.",,133,Herp,"Arafura Sea: 30-40 mi W of Frederick Hendrik Island, Irian Jaya",MCZ:Herp:R-149692,,,-9d,CC-BY-NC,,,Hydrophis,false,,1,1973-10-01,183010,Indoaustralia,,29667,,"(Gray, 1842)",,404130.41856,,,http://api.gbif.org/v1/species/5960332,,MCZ,133d,,Catalog,Reptilia,ICZN,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,,,,decimal degrees,,WGS84,,,,Animalia,elegans,Fred Parker,collector number=MCZ FS-F14307; muse location number=ZR149691,Chordata,,,OCE by PGH,,Hydrophiidae,Gazetteer of Indonesia: US Defense Mapping Agency (1982)
President and Fellows of Harvard College,,,,,Nototeredo knoxi,1,,,PhysicalObject,120681,PreservedSpecimen,2014-06-19 14:20:03.0,,,MCZ:Mala:120681,,,,Myoida,,,1922-4,"Atlantic Ocean: Atlantic, Western Central: Caribbean Sea",,,"San Juan, Puerto Rico, A37-NB, block 6",,,,,Mala,"Atlantic, Puerto Rico, San Juan, A37-NB, block 6",MCZ:Mala:120681,,,,CC-BY-NC,,,Nototeredo,true,,3,1922-01-01,525739,Atlantic Ocean,,190522,,"Bartsch, 1917",,,,,,MCZ,,,[no agent data],Bivalvia,ICZN,,,,,,,,,,,Animalia,knoxi,National Research Council,malacology accession number=658; previous number=3172; rdt jar number=215,Mollusca,,,,,Teredinidae,
President and Fellows of Harvard College,,,,,Lapemis hardwickii,1,,-9,PhysicalObject,149699,PreservedSpecimen,2012-12-06 08:46:26.0,,,MCZ:Herp:R-149699,,,,Squamata,,,0/10/1973-0/10/1973,Indoaustralia: New Guinea,JBH (MCZ),New Guinea,"Arafura Sea: 30-40 mi W of Fredrik Hendrik Is, Irian Jaya",,"Used Arafura SEA.  Estimated extent 248.5 miles radius, measured between Arafura Sea and Timor Sea.  Map scale 1:6,000,000.",,133,Herp,"Arafura Sea: 30-40 mi. W. of Frederick Hendrik Is, Irian Jaya",MCZ:Herp:R-149699,,,-9d,CC-BY-NC,,,Lapemis,false,,1,1973-10-01,183017,Indoaustralia,,29673,,,,404130.41856,,,http://api.gbif.org/v1/species/2449459,,MCZ,133d,,Catalog,Reptilia,ICZN,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,,,,decimal degrees,,WGS84,,,,Animalia,hardwickii,Fred Parker,collector number=MCZ FS-F14303; muse location number=ZR149699,Chordata,,,OCE by CK,,Hydrophiidae,Gazetteer of Indonesia: US Defense Mapping Agency (1982)
President and Fellows of Harvard College,,,,,Nototeredo knoxi,1,,,PhysicalObject,120254,PreservedSpecimen,2014-06-20 09:33:00.0,,,MCZ:Mala:120254,,,,Myoida,,,1922-4,"Atlantic Ocean: Atlantic, Western Central: Caribbean Sea",,,"San Juan, Puerto Rico",,,,,Mala,"Atlantic, Puerto Rico, San Juan",MCZ:Mala:120254,,,,CC-BY-NC,,,Nototeredo,true,,3,1922-01-01,525829,Atlantic Ocean,,190455,,"Bartsch, 1917",,,,,,MCZ,,,[no agent data],Bivalvia,ICZN,,,,,,,,,,,Animalia,knoxi,National Research Council,malacology accession number=658; previous number=902; rdt jar number=216,Mollusca,,,,,Teredinidae,
President and Fellows of Harvard College,,United States,,,Reptilia sp.,1,Jackson,30.24,PhysicalObject,4869,PreservedSpecimen,2015-06-03 17:25:41.0,,,MCZ:Herp:R-4869,,,,,,,1853-1853,North America: United States: Florida/Mississippi: Jackson,[no agent data],,Horn Isl Fla,,,Florida/Mississippi,-88.6877777778,Herp,Horn Isl. Fla.,MCZ:Herp:R-4869,,,30d 14m 24s N,CC-BY-NC,,,Reptilia,false,,1,1853-01-01,205391,North America,,35083,,"Laurenti, 1768",,1500,,,,MCZ,88d 41m 16s W,,Catalog,Reptilia,ICZN,unknown-migration,,,,deg. min. sec.,,unknown,,,,Animalia,,Jeffreys,muse location number=ZR4869,Chordata,,,,,,unknown
President and Fellows of Harvard College,,,,,Nototeredo knoxi,1,,,PhysicalObject,121645,PreservedSpecimen,2014-06-20 09:36:36.0,,,MCZ:Mala:121645,,,,Myoida,,,1922-4,"Atlantic Ocean: Atlantic, Western Central: Caribbean Sea",,,"pier 1, Puerto Rico",,,,,Mala,"Atlantic, Puerto Rico, pier 1",MCZ:Mala:121645,,,,CC-BY-NC,,,Nototeredo,true,,3,1922-01-01,525838,Atlantic Ocean,,190621,,"Bartsch, 1917",,,,,,MCZ,,,[no agent data],Bivalvia,ICZN,,,,,,,,,,,Animalia,knoxi,National Research Council,malacology accession number=658; previous number=4560; rdt jar number=216,Mollusca,,,,,Teredinidae,
President and Fellows of Harvard College,,,,,Teredora malleolus,1,,,PhysicalObject,120742,PreservedSpecimen,2014-06-20 10:06:58.0,,,MCZ:Mala:120742,,,,Myoida,,,1922-4,"Atlantic Ocean: Atlantic, Western Central: Caribbean Sea",,,"St. George, McCallan, block 18, Bermuda",,,,,Mala,"Atlantic, Bermuda, St. George, McCallan, block 18",MCZ:Mala:120742,,,,CC-BY-NC,,,Teredora,true,,3,1922-01-01,526970,Atlantic Ocean,,1228954,,"Turton, 1822",,,,,,MCZ,,,[no agent data],Bivalvia,ICZN,,,,,,,,,,,Animalia,malleolus,Owen F. Bryant,malacology accession number=658; previous number=3651; rdt jar number=179,Mollusca,,,previously identified as Teredo thomsonii; valves/pallets only BBS-3,,Teredinidae,
President and Fellows of Harvard College,,United States,,,Alligator mississippiensis,1,Jackson,30.24,PhysicalObject,4872,PreservedSpecimen,2012-12-06 08:46:47.0,,,MCZ:Herp:R-4872,,,,Crocodilia,,,[no verbatim date data],North America: United States: Florida/Mississippi: Jackson,[no agent data],,Horn Isl Fla,,,Florida/Mississippi,-88.6877777778,Herp,Horn Isl. Fla.,MCZ:Herp:R-4872,,,30d 14m 24s N,CC-BY-NC,,,Alligator,false,,1,1700-01-01,205394,North America,,35086,,(Daudin),,1500,,,http://api.gbif.org/v1/species/2441370,,MCZ,88d 41m 16s W,,Catalog,Reptilia,ICZN,unknown-migration,,,,deg. min. sec.,,unknown,,,,Animalia,mississippiensis,[no agent data],muse location number=ZR4872,Chordata,,,,,Alligatoridae,unknown
President and Fellows of Harvard College,,,,,Nototeredo knoxi,1,,18.555116,PhysicalObject,121487,PreservedSpecimen,2014-12-16 12:51:42.0,,,MCZ:Mala:121487,,,,Myoida,,,1922-4,"Atlantic Ocean: Atlantic, Western Central: Caribbean Sea",beniorkino,,"Port au Prince, Haiti",,,,-72.348905,Mala,"Atlantic, Haiti, Port au Prince",MCZ:Mala:121487,,,18.555116d,CC-BY-NC,,,Nototeredo,true,,3,1922-01-01,526987,Atlantic Ocean,,191764,,"Bartsch, 1917",,5902,,,,MCZ,-72.348905d,,[no agent data],Bivalvia,ICZN,MaNIS/HerpNET/ORNIS Georeferencing Guidelines,,,,decimal degrees,,WGS84,,,,Animalia,knoxi,National Research Council,malacology accession number=658; previous number=4402; rdt jar number=193,Mollusca,,,"YD-P-1, Block 10e",,Teredinidae,unknown
